164.05,-7.13,118.61,36.49,90.0,90.0,90.0,39.47,90.0,90.0,90.0,90.0,-28.14,kick
164.05,-7.13,118.61,36.49,90.0,90.0,90.0,39.47,109.2,90.0,90.0,90.0,-28.14,kick
164.05,-7.13,118.61,36.49,90.0,90.0,90.0,39.47,109.2,90.0,41.07,-8.28,-28.14,kick
90.0,90.0,90.0,90.0,90.0,90.0,90.0,5.31,12.26,90.0,90.0,90.0,90.0,kick
90.0,90.0,90.0,90.0,90.0,90.0,90.0,5.31,12.26,90.0,90.0,9.93,90.0,kick
180.0,-2.73,90.0,90.0,65.31,138.96,90.0,90.0,90.0,90.0,90.0,90.0,-166.76,kick
180.0,-2.73,90.0,90.0,65.31,138.96,90.0,90.0,128.16,90.0,90.0,90.0,-166.76,kick
180.0,-2.73,90.0,90.0,65.31,138.96,90.0,90.0,128.16,90.0,90.0,135.0,-166.76,kick
8.47,-170.34,29.41,90.0,166.11,90.0,82.15,62.97,76.46,108.87,90.0,90.0,-29.12,kick
8.47,-170.34,29.41,90.0,166.11,-166.87,82.15,62.97,76.46,108.87,90.0,90.0,-29.12,kick
8.47,-170.34,29.41,90.0,166.11,-166.87,82.15,-3.42,52.35,108.87,90.0,90.0,-29.12,kick
8.47,-170.34,29.41,90.0,166.11,-166.87,82.15,-3.42,52.35,108.87,90.0,57.72,-29.12,kick
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,100.84,90.0,90.0,90.0,90.0,kick
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,100.84,90.0,90.0,-1.06,90.0,kick
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,100.84,90.0,90.0,106.59,90.0,kick
169.56,-11.59,150.26,-161.57,18.8,90.0,110.35,89.34,90.0,86.31,134.33,90.0,-147.72,shoot
180.0,-1.43,87.92,48.96,8.28,0.0,93.21,90.0,90.0,68.45,90.0,90.0,-33.69,shoot
180.0,-1.43,87.92,48.96,8.28,0.0,93.21,90.0,79.94,68.45,90.0,90.0,-33.69,shoot
180.0,-1.43,87.92,48.96,8.28,0.0,93.21,90.0,91.19,68.45,90.0,90.0,-33.69,shoot
180.0,-1.43,87.92,48.96,8.28,0.0,93.21,90.0,91.19,68.45,90.0,79.22,-33.69,shoot
180.0,-1.43,87.92,48.96,8.28,0.0,93.21,90.0,91.19,68.45,90.0,76.53,-33.69,shoot
180.0,-1.43,87.92,48.96,8.28,0.0,93.21,90.0,91.19,68.45,90.0,97.39,-33.69,shoot
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
174.07,-13.6,104.25,62.93,60.59,49.9,97.74,91.66,90.0,59.93,111.93,90.0,-88.53,shoot
174.07,-13.6,104.25,62.93,60.59,-7.22,97.74,91.66,90.0,59.93,111.93,90.0,-88.53,shoot
178.09,90.0,8.58,-9.46,90.0,90.0,97.82,67.09,66.04,43.23,57.17,59.35,-34.82,shoot
178.09,90.0,4.09,-9.46,90.0,90.0,97.82,67.09,66.04,43.23,57.17,59.35,-34.82,shoot
178.09,90.0,4.09,-9.46,90.0,-106.26,97.82,67.09,66.04,43.23,57.17,59.35,-34.82,shoot
178.09,90.0,4.09,-9.46,90.0,-106.26,97.82,67.09,66.04,43.23,57.17,57.99,-34.82,shoot
-1.04,172.72,90.0,90.0,-176.33,176.63,90.41,73.78,90.0,112.15,90.0,90.0,-147.17,shoot
